cafe_id,디저트,다양한 메뉴,특별한 메뉴,쾌적한 매장,야외 배경,주차,대화,집중,트렌디,독특,"선물, 포장",액티비티
873,1.0,1.0,1.0,1.0,3.151898734177215,2.113924050632911,1.7341772151898733,1.0,1.0,1.0,1.0,1.0
875,3.1818181818181817,1.4628099173553717,1.1818181818181819,1.0,1.3636363636363638,1.0,1.3636363636363638,1.1818181818181819,1.5454545454545454,1.0,1.0,1.0
876,1.6060606060606062,1.0,1.9696969696969697,1.0,1.0,2.333333333333333,1.0,1.1212121212121213,1.9696969696969697,1.0,1.0,1.0
878,3.9333333333333336,1.0,1.9777777777777779,1.0,1.0,1.0,1.0888888888888888,1.0,1.0,1.0,1.0,1.0
882,1.5,1.0,2.5,1.0,1.5,1.5,1.5,1.25,1.25,1.0,1.0,1.0
884,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
885,1.4761904761904763,1.0,1.0952380952380953,1.0,1.2857142857142856,1.0952380952380953,1.5714285714285714,2.238095238095238,2.238095238095238,1.0,1.0,1.0
886,1.4,1.0,1.2,1.0,1.0,1.4,1.4,1.0,3.5999999999999996,1.0,1.0,1.0
887,2.5652173913043477,1.0,1.0,1.0,1.0,1.0,2.217391304347826,1.6956521739130435,1.5217391304347827,1.0,1.0,1.0
888,3.476190476190476,1.0,1.0,1.0,1.380952380952381,1.0,1.7619047619047619,1.0,1.380952380952381,1.0,1.0,1.0
889,2.230769230769231,1.0,1.3076923076923077,1.0,1.3076923076923077,2.5384615384615383,1.6153846153846154,1.0,1.0,1.0,1.0,1.0
890,2.2413793103448274,1.0,1.206896551724138,1.0,1.3448275862068966,1.0,2.0344827586206895,1.2758620689655173,1.896551724137931,1.0,1.0,1.0
891,1.9458253664754621,1.0,1.1427660930529,1.0087104312725728,2.1268323773103885,1.7546207775653282,1.3263224984066284,1.0458891013384322,1.6551943913320586,1.0,1.0,1.0
893,2.9622641509433962,1.0,1.5283018867924527,1.0,1.150943396226415,1.0754716981132075,1.3018867924528301,1.150943396226415,1.830188679245283,1.0,1.0,1.0
894,1.6315789473684208,1.0,1.4210526315789473,1.0,1.8421052631578947,1.2105263157894737,1.4210526315789473,1.1052631578947367,2.3684210526315788,1.0,1.0,1.0
895,1.711111111111111,1.0,1.1777777777777778,1.0,2.333333333333333,1.5333333333333332,1.488888888888889,1.0,1.7555555555555555,1.0,1.0,1.0
896,1.5523809523809526,1.0,1.1333333333333333,1.0,2.561904761904762,1.7428571428571429,1.438095238095238,1.1523809523809525,1.4190476190476191,1.0,1.0,1.0
897,2.547169811320755,1.0,1.3773584905660377,1.0,1.0,1.490566037735849,1.830188679245283,1.1886792452830188,1.5660377358490565,1.0,1.0,1.0
898,1.923076923076923,1.0,1.3076923076923077,1.0,1.0769230769230769,1.3076923076923077,2.230769230769231,1.3076923076923077,1.846153846153846,1.0,1.0,1.0
899,2.090909090909091,1.0,1.3636363636363638,1.0,1.0,1.7272727272727273,1.3636363636363638,1.3636363636363638,2.090909090909091,1.0,1.0,1.0
900,1.8285714285714287,1.0,2.057142857142857,1.0,1.0,1.1428571428571428,2.0,1.5428571428571427,1.4285714285714286,1.0,1.0,1.0
901,2.2960893854748603,1.0,1.916201117318436,1.0,1.1787709497206704,1.1787709497206704,1.4916201117318435,1.2681564245810055,1.6480446927374302,1.0,1.0,1.3639265762170791
902,2.107142857142857,1.0,1.7142857142857142,1.0,1.1071428571428572,1.0,1.75,1.1785714285714286,2.142857142857143,1.0,1.0,1.0
903,3.173228346456693,1.0,1.6929133858267715,1.0,1.1889763779527558,1.125984251968504,1.6299212598425197,1.0629921259842519,1.125984251968504,1.0,1.0,1.0
904,1.631578947368421,1.0,1.4210526315789473,1.0,1.5413533834586466,1.3609022556390977,1.8421052631578947,1.5112781954887218,1.6917293233082706,1.0,1.0,1.0
905,1.7349228611500702,1.0,1.182328190743338,1.0,2.1164095371669007,1.5497896213183733,1.3758765778401123,1.050490883590463,1.9901823281907434,1.0,1.0,1.0
906,2.7662337662337664,1.0,1.7272727272727275,1.0,1.0,1.025974025974026,1.3116883116883118,1.103896103896104,2.038961038961039,1.0,1.0616883116883118,1.0
907,2.177777777777778,1.0,1.3333333333333333,1.0,1.1555555555555554,1.1111111111111112,2.1555555555555554,1.4666666666666668,1.6,1.0,1.0,1.0
908,2.876923076923077,1.9398601398601398,1.0,1.0,1.0,1.0,1.6153846153846154,1.4923076923076923,1.6461538461538463,1.0,1.0,1.0
909,2.369369369369369,1.0,1.2522522522522523,1.0,1.1441441441441442,1.1081081081081081,2.153153153153153,1.5045045045045045,1.4684684684684683,1.0,1.0,1.0
911,1.9982300884955753,1.0,1.3610619469026548,1.0,1.4176991150442477,1.5734513274336284,1.424778761061947,1.0,2.224778761061947,1.0,1.0,1.0
913,2.2658227848101267,1.0,1.4556962025316456,1.0,1.1012658227848102,1.0,1.6582278481012658,1.2025316455696202,2.3164556962025316,1.0,1.0,1.0
914,1.7466666666666666,1.0,1.2844444444444445,1.0607407407407408,1.2666666666666666,1.0177777777777777,2.493333333333333,1.7466666666666666,1.4266666666666667,1.0,1.0,1.0
915,2.4794520547945207,1.1394769613947695,1.8493150684931507,1.0,1.1369863013698631,1.1917808219178083,1.4109589041095891,1.2465753424657535,1.63013698630137,1.0,1.0,1.0
916,2.5670103092783503,1.0,1.3298969072164948,1.0,1.1237113402061856,1.0824742268041236,1.8247422680412368,1.4123711340206184,1.6597938144329896,1.0,1.0,1.0
917,2.2,1.0,1.96,1.0,1.16,1.08,1.6400000000000001,1.32,1.6400000000000001,1.0,1.0,1.0
919,2.1428571428571423,1.0,1.7346938775510203,1.0,1.3265306122448979,1.0,1.9795918367346936,1.3265306122448979,1.4897959183673468,1.0,1.0,1.0
920,1.9185185185185185,1.0,1.0,1.0,1.5037037037037035,1.5925925925925926,1.5629629629629629,1.2074074074074073,2.214814814814815,1.0,1.0,1.0
921,2.333333333333333,1.0,1.8484848484848486,1.0,1.0,1.606060606060606,1.3636363636363638,1.0,1.8484848484848486,1.0,1.0,1.0
922,1.8,1.0,1.342857142857143,1.0,1.8,1.8,1.8,1.1142857142857143,1.342857142857143,1.0,1.0,1.0
924,1.9056603773584906,1.0,1.1886792452830188,1.0,1.0,1.6792452830188678,2.169811320754717,1.4528301886792452,1.6037735849056602,1.0,1.0,1.0
925,2.6363636363636362,1.0,2.454545454545454,1.0,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.0909090909090908,1.2727272727272727,1.0,1.0,1.0
927,2.0458715596330275,1.0,1.2935779816513762,1.0,1.3669724770642202,1.5137614678899083,1.146788990825688,1.018348623853211,2.614678899082569,1.0,1.0,1.0
928,1.988505747126437,1.0,1.160919540229885,1.0,1.2298850574712643,2.586206896551724,1.781609195402299,1.1149425287356323,1.1379310344827587,1.0,1.0,1.0
929,2.333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,1.0,1.0
930,1.3529411764705883,1.0,1.4313725490196079,1.0,1.1176470588235294,2.9607843137254903,1.5490196078431373,1.1176470588235294,1.4705882352941178,1.0,1.0,1.0
932,2.2941176470588234,1.0,1.1176470588235294,1.0,1.196078431372549,2.2941176470588234,1.5882352941176472,1.2352941176470589,1.2745098039215685,1.0,1.0,1.0
933,1.9333333333333333,1.0,1.2666666666666666,1.0,1.4,1.4,1.9333333333333333,1.9333333333333333,1.1333333333333333,1.0,1.0,1.0
934,2.219047619047619,1.0,1.380952380952381,1.0,1.0,1.342857142857143,1.9904761904761905,1.3047619047619048,1.7619047619047619,1.0,1.0,1.0
935,2.473684210526316,1.0,1.8421052631578947,1.0,1.2105263157894737,1.2105263157894737,1.631578947368421,1.2105263157894737,1.4210526315789473,1.0,1.0,1.0
936,2.6,1.0,1.9777777777777776,1.0,1.0,1.0888888888888888,1.4444444444444444,1.2666666666666666,1.6222222222222222,1.0,1.0,1.0
937,2.7777777777777777,1.0,1.8888888888888888,1.0,1.0,1.1481481481481481,1.2962962962962963,1.5925925925925926,1.2962962962962963,1.0,1.0,1.0
938,2.1881188118811883,1.0,1.99009900990099,1.0,1.1584158415841583,1.297029702970297,1.4356435643564356,1.099009900990099,1.8316831683168315,1.0,1.0,1.0
939,2.793103448275862,1.0,1.4137931034482758,1.0,1.1379310344827587,1.2758620689655171,1.8275862068965516,1.1379310344827587,1.4137931034482758,1.0,1.0,1.0
940,2.0769230769230766,1.0,1.6153846153846154,1.0,1.3846153846153846,1.6666666666666665,1.5641025641025643,1.2307692307692308,1.4615384615384617,1.0,1.0,1.0
941,3.1616161616161613,1.0,2.292929292929293,1.0,1.0,1.0606060606060606,1.0808080808080809,1.0606060606060606,1.3434343434343434,1.0,1.0,1.0
942,2.8956714761376245,1.0,1.5860155382907881,1.0,1.0399556048834628,1.0,1.195338512763596,1.0577136514983352,2.225305216426193,1.0,1.0,1.0
944,1.6956521739130435,1.0,1.6956521739130435,1.0,1.0,1.0,1.8695652173913042,1.1739130434782608,2.391304347826087,1.5217391304347825,1.0,1.0
945,2.166666666666667,1.0,1.8333333333333335,1.0,1.1666666666666667,1.6666666666666667,1.5,1.3333333333333335,1.3333333333333335,1.0,1.0,1.0
946,2.0769230769230766,1.0,1.1538461538461537,1.0,1.3076923076923077,1.6153846153846154,1.3076923076923077,1.3076923076923077,2.230769230769231,1.0,1.0,1.0
947,2.5652173913043477,1.0,1.5217391304347827,1.0,1.0,1.0,2.217391304347826,1.5217391304347827,1.1739130434782608,1.0,1.0,1.0
949,2.171717171717172,1.0,1.202020202020202,1.0,1.0,1.3636363636363638,2.5353535353535355,1.2828282828282829,1.4444444444444444,1.0,1.0,1.0
950,1.8235294117647058,1.0,1.7647058823529411,1.0,1.2352941176470589,2.1176470588235294,1.1764705882352942,1.2941176470588236,1.5882352941176472,1.0,1.0,1.0
954,1.7207207207207207,1.0,1.3603603603603602,1.0,1.1081081081081081,1.7567567567567568,1.900900900900901,1.4684684684684686,1.6846846846846848,1.0,1.0,1.0
955,1.5100671140939599,1.0,1.1073825503355705,1.0,1.4295302013422817,1.5906040268456376,1.8322147651006713,1.0268456375838926,2.5033557046979866,1.0,1.0,1.0
957,1.4444444444444444,1.0,1.0,1.0,1.8888888888888888,1.8888888888888888,2.333333333333333,1.4444444444444444,1.0,1.0,1.0,1.0
958,1.7322654462242562,1.0174745163303516,1.1578947368421053,1.0547292143401983,2.3638443935926774,1.3707093821510297,1.1990846681922196,1.034324942791762,2.116704805491991,1.0068649885583525,1.0,1.0
959,1.0,1.0,1.6666666666666665,1.0,1.6666666666666665,1.222222222222222,1.4444444444444444,1.4444444444444444,2.5555555555555554,1.0,1.0,1.0
960,2.0514285714285716,1.0,1.5257142857142858,1.0,1.1371428571428572,1.48,1.6400000000000001,1.0685714285714285,2.097142857142857,1.0,1.0,1.0
964,1.5473684210526317,1.0,1.0842105263157895,1.0,1.4631578947368422,1.4210526315789473,2.0526315789473686,1.8842105263157896,1.5473684210526317,1.0,1.0,1.0
965,2.802816901408451,1.0,1.3943661971830985,1.0,1.1126760563380282,1.056338028169014,1.563380281690141,1.0,1.676056338028169,1.0,1.936619718309859,1.0
966,1.9382716049382716,1.0,1.4444444444444444,1.0,1.7407407407407407,1.0,1.7901234567901234,1.1975308641975309,1.8888888888888888,1.0,1.0,1.0
967,1.5714285714285714,1.0,1.5714285714285714,1.0,1.2857142857142856,1.5714285714285714,1.2857142857142856,1.8571428571428572,1.8571428571428572,1.0,1.0,1.0
968,3.947368421052632,1.0,1.7157894736842105,1.0,1.0,1.0,1.2105263157894737,1.0,1.1263157894736842,1.0,1.0,1.0
969,1.7391304347826084,1.0,1.608695652173913,1.0,1.2173913043478262,2.5217391304347827,1.3043478260869565,1.0434782608695652,1.5652173913043477,1.0,1.0,1.0
970,3.4615384615384617,1.0,1.7179487179487178,1.0,1.0,1.3076923076923077,1.3076923076923077,1.0,1.205128205128205,1.0,1.0,1.0
971,2.7272727272727275,1.0,1.8181818181818183,1.0,1.1818181818181819,1.1818181818181819,1.0909090909090908,1.0909090909090908,1.9090909090909092,1.0,1.0,1.0
972,2.5272727272727273,1.0,1.7272727272727273,1.0,1.0,1.2181818181818183,1.509090909090909,1.3636363636363638,1.6545454545454545,1.0,1.0,1.0
973,3.0,1.0,1.9090909090909092,1.0,1.0,1.0,1.1212121212121213,1.2424242424242424,1.7272727272727273,1.0,1.0,1.0
974,1.9824561403508771,1.0,1.631578947368421,1.0,1.280701754385965,1.5614035087719298,1.7017543859649122,1.3508771929824561,1.4912280701754386,1.0,1.0,1.0
976,1.861878453038674,1.0,1.9502762430939227,1.0,1.0,1.3314917127071824,1.8839779005524862,1.441988950276243,1.5303867403314917,1.0,1.0,1.0
977,3.230769230769231,1.0,1.7692307692307692,1.0,1.0769230769230769,1.0,1.5384615384615383,1.2307692307692308,1.1538461538461537,1.0,1.0,1.0
978,2.7142857142857144,1.0,1.4285714285714286,1.0,1.0,1.1428571428571428,1.8571428571428572,1.4285714285714286,1.4285714285714286,1.0,1.0,1.0
980,2.5172413793103448,1.0,2.1494252873563218,1.0,1.1839080459770115,1.0,1.735632183908046,1.0459770114942528,1.367816091954023,1.0,1.0,1.0
981,2.0666666666666664,1.0,1.5333333333333332,1.0,1.0,1.0,2.0666666666666664,1.0,2.333333333333333,1.0,1.0,1.0
982,2.6969696969696972,1.0,1.7878787878787878,1.0,1.1818181818181819,1.1818181818181819,1.4848484848484849,1.1818181818181819,1.4242424242424243,1.0,1.143939393939394,1.0
984,3.733333333333333,1.0,1.3333333333333333,1.0,1.1333333333333333,1.0,1.4,1.0666666666666667,1.3333333333333333,1.0,1.0,1.0
986,2.7222222222222223,1.0,1.2777777777777777,1.0,1.3333333333333333,1.4444444444444442,1.4444444444444442,1.1666666666666665,1.6111111111111112,1.0,1.0,1.0
987,1.5671641791044775,1.0,1.2686567164179103,1.0,1.2388059701492538,2.253731343283582,1.626865671641791,1.2686567164179103,1.7761194029850746,1.0,1.0,1.0
988,1.457142857142857,1.0,1.7999999999999998,1.0,1.0,2.9428571428571426,1.1142857142857143,1.0,1.6857142857142857,1.0,1.0,1.0
989,3.3943661971830985,1.0,1.788732394366197,1.0,1.0,1.1690140845070423,1.056338028169014,1.028169014084507,1.563380281690141,1.0,1.0,1.0
990,2.3869346733668344,1.0511649154865235,1.5226130653266332,1.0,1.0603015075376885,1.3819095477386933,1.5628140703517588,1.1608040201005025,1.9045226130653266,1.0,1.0,1.0
992,2.6,1.0,1.5333333333333332,1.0,1.5333333333333332,1.2666666666666666,1.5333333333333332,1.5333333333333332,1.0,1.0,1.0,1.0
993,2.4468085106382977,1.0,1.3404255319148937,1.0,1.0,1.2553191489361701,1.5106382978723403,1.0851063829787233,2.3617021276595747,1.0,1.0,1.0
995,2.229437229437229,1.0,1.5367965367965368,1.0,1.0,1.1904761904761905,1.5367965367965368,1.155844155844156,2.3506493506493507,1.0,1.0,1.0
997,1.4705882352941178,1.0,1.2352941176470589,1.0,1.2352941176470589,1.2352941176470589,3.1176470588235294,1.0,1.7058823529411766,1.0,1.0,1.0
999,3.170854271356784,1.0,1.6231155778894473,1.0,1.1809045226130652,1.120603015075377,1.2412060301507537,1.1407035175879396,1.5226130653266332,1.0,1.0,1.0
1001,1.8,1.0,1.0,1.0,1.0,2.2,2.6,1.4,1.0,1.0,1.0,1.0
1002,2.578947368421053,1.0,1.8421052631578947,1.0,1.0,1.631578947368421,1.4210526315789473,1.0,1.526315789473684,1.0,1.0,1.0
1003,1.5185185185185186,1.0,1.2222222222222223,1.2530864197530864,1.0,1.8888888888888888,1.5185185185185186,1.0740740740740742,2.6296296296296298,1.2222222222222223,1.0,1.0
1005,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1006,1.632258064516129,1.0,1.5161290322580645,1.0,1.6064516129032258,1.7096774193548387,1.3612903225806452,1.1806451612903226,1.9935483870967743,1.0,1.0,1.0
1007,1.6666666666666667,1.0,1.0,1.0,1.1666666666666667,1.6666666666666667,2.8333333333333335,1.3333333333333335,1.3333333333333335,1.0,1.0,1.0
1008,1.6,1.0,1.1333333333333333,1.0,1.2,1.1333333333333333,2.0,1.6666666666666665,2.2666666666666666,1.0,1.0,1.0
1009,1.4444444444444444,1.0,1.0,1.0,1.1481481481481481,1.8888888888888888,2.037037037037037,1.4444444444444444,2.037037037037037,1.0,1.0,1.0
1010,1.3333333333333333,1.0,2.333333333333333,1.0,1.0,1.3333333333333333,1.0,1.0,2.0,1.9999999999999998,2.583333333333333,1.0
1012,1.4444444444444444,1.0,1.4444444444444444,1.0,1.0,1.0,1.4444444444444444,1.8888888888888888,2.7777777777777777,1.0,1.0,1.0
1013,2.230769230769231,1.0,2.230769230769231,1.0,1.1025641025641026,1.205128205128205,1.9230769230769231,1.1025641025641026,1.205128205128205,1.0,1.0,1.0
1014,2.7872340425531914,1.0,1.829787234042553,1.0,1.0,1.0425531914893618,1.127659574468085,1.0212765957446808,2.127659574468085,1.0,1.1515957446808511,1.0
1015,2.8867924528301883,1.1921097770154374,1.5283018867924527,1.0,1.3773584905660377,1.3773584905660377,1.3018867924528301,1.0,1.4528301886792452,1.0,1.0,1.0
1016,3.2857142857142856,1.0,2.7142857142857144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1017,3.6046511627906983,1.0,1.4651162790697674,1.0,1.0,1.1860465116279069,1.372093023255814,1.0,1.372093023255814,1.0,1.0,1.0
1018,3.4,1.0,1.6400000000000001,1.0,1.0,1.16,1.0,1.16,1.6400000000000001,1.0,1.0,1.0
1021,1.6666666666666665,1.0,1.6222222222222222,1.0,1.0,1.0888888888888888,1.6222222222222222,1.1777777777777778,2.822222222222222,1.0,1.0,1.0
1023,2.639344262295082,1.0,1.721311475409836,1.0,1.0,1.1311475409836065,1.3278688524590163,1.0655737704918034,2.1147540983606556,1.0,1.0,1.0
1024,1.6222222222222222,1.0,1.4444444444444444,1.0,1.1777777777777778,1.5333333333333332,1.7111111111111112,1.0,2.511111111111111,1.0,1.0,1.0
1025,3.2399999999999998,1.0,2.2800000000000002,1.0,1.0,1.0,1.0,1.0,1.48,1.0,1.0,1.0
1027,2.23943661971831,1.0,1.5070422535211268,1.0,1.1690140845070423,1.1126760563380282,1.732394366197183,1.563380281690141,1.676056338028169,1.0,1.0,1.0
1028,2.230769230769231,1.0,1.3076923076923077,1.0,1.0,1.0,1.9230769230769231,1.3076923076923077,2.230769230769231,1.0,1.0,1.0
1029,2.5,1.0,2.4761904761904763,1.0,1.0,1.1666666666666667,1.0476190476190477,1.0,1.8095238095238095,1.0,1.0,1.0
1031,1.5135135135135134,1.0,1.0810810810810811,1.0,2.189189189189189,2.013513513513513,1.4054054054054053,1.0810810810810811,1.7162162162162162,1.0,1.0,1.0
1032,1.4444444444444444,1.0,1.8888888888888888,1.0,1.0,1.4444444444444444,2.333333333333334,1.0,1.8888888888888888,1.0,1.0,1.0
1033,1.7999999999999998,1.0,1.3,1.0,1.7999999999999998,1.2,1.5,1.0,2.4,1.0,1.0,1.0
1035,1.5333333333333334,1.0,2.066666666666667,1.0,1.0,1.0,1.5333333333333334,1.5333333333333334,2.333333333333333,1.0,1.0,1.0
1036,2.142857142857143,1.0,2.142857142857143,1.0,1.0,1.0,2.142857142857143,1.0,1.5714285714285714,1.0,1.0,1.0
1037,1.7999999999999998,1.0,1.0,1.0,1.4,1.4,2.5999999999999996,1.0,1.7999999999999998,1.0,1.0,1.0
1038,1.7272727272727273,1.0,2.8181818181818183,1.0,1.0,1.0,1.3636363636363638,1.0,2.090909090909091,1.0,1.0,1.0
1039,3.4,1.0,2.0285714285714285,1.0,1.0,1.0,1.342857142857143,1.0,1.2285714285714286,1.0,1.0,1.0
1040,2.0434782608695654,1.0,1.8695652173913042,1.0,1.3478260869565217,1.3478260869565217,1.5217391304347827,1.1739130434782608,1.6956521739130435,1.0,1.0,1.0
1041,1.6486486486486487,1.0,1.4324324324324325,1.0,1.0,1.1081081081081081,1.1081081081081081,1.2162162162162162,3.4864864864864864,1.0,1.0,1.0
1042,2.857142857142857,1.0,1.2857142857142856,1.0,1.2857142857142856,1.0,2.142857142857143,1.1428571428571428,1.2857142857142856,1.0,1.0,1.0
1043,1.5333333333333332,1.0,1.2666666666666666,1.0,1.2666666666666666,1.2666666666666666,2.0666666666666664,1.5333333333333332,2.0666666666666664,1.0,1.0,1.0
1044,3.6,1.0,1.6,1.0,1.0,1.0,1.6,1.0,1.2,1.0,1.0,1.0
1045,1.8271604938271606,1.0,1.1481481481481481,1.0,1.123456790123457,1.7901234567901234,1.9506172839506175,1.6049382716049383,1.5555555555555556,1.0,1.0,1.0
1047,3.08,1.0,2.2800000000000002,1.0,1.16,1.16,1.16,1.16,1.0,1.0,1.0,1.0
1048,2.28,1.0,1.48,1.0,1.16,1.48,2.12,1.3199999999999998,1.16,1.0,1.0,1.0
1049,1.96,1.0,1.48,1.0,1.1600000000000001,1.48,1.6400000000000001,1.1600000000000001,2.12,1.0,1.0,1.0
1050,1.8,1.0,2.6,1.0,1.0,1.0,1.8,1.8,1.0,1.0,1.0,1.0
1051,3.2857142857142856,1.0,1.5714285714285714,1.0,1.0,1.0,2.142857142857143,1.0,1.0,1.0,1.0,1.0
1052,3.4722222222222223,1.0,1.8888888888888888,1.0,1.0,1.0,1.0277777777777777,1.0,1.5833333333333335,1.0,1.0659722222222223,1.0
1054,2.5,1.0,1.875,1.0,1.125,1.125,1.5,1.375,1.5,1.0,1.0,1.0
1055,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6,1.0,1.0,1.0
1056,2.419354838709677,1.0,1.7741935483870968,1.0,1.129032258064516,1.2580645161290323,1.0,1.2580645161290323,2.161290322580645,1.0,1.0,1.0
1058,2.8,1.0,2.2,1.0,1.0,1.2,1.4,1.0,1.4,1.0,1.0,1.0
1060,2.0283224400871456,1.0,1.2265795206971677,1.0,1.1742919389978215,1.5141612200435728,1.287581699346405,1.2004357298474946,2.568627450980392,1.0,1.0,1.0
1061,2.428571428571429,1.0,1.8571428571428572,1.0,1.5714285714285714,1.2857142857142856,1.2857142857142856,1.0,1.5714285714285714,1.0,1.0,1.0
1062,1.5714285714285714,1.0,1.5714285714285714,1.0,1.8571428571428572,1.0,2.142857142857143,1.2857142857142856,1.5714285714285714,1.0,1.0,1.0
1063,3.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.8888888888888888,1.0,1.4444444444444444,1.0,1.0,1.0
1064,2.745454545454545,1.0,1.3636363636363638,1.0,1.1454545454545455,1.2181818181818183,2.018181818181818,1.0,1.509090909090909,1.0,1.0,1.0
1065,1.8955223880597014,1.0,1.835820895522388,1.0,1.1194029850746268,2.134328358208955,1.537313432835821,1.1194029850746268,1.3582089552238805,1.0,1.0,1.0
1066,1.5,1.0,1.0,1.0,1.3333333333333333,1.25,1.5833333333333335,1.0,3.3333333333333335,1.0,1.0,1.0
1067,2.096774193548387,1.0,1.3225806451612905,1.0,1.2580645161290323,1.1935483870967742,2.161290322580645,1.3870967741935485,1.5806451612903225,1.0,1.0,1.0
1068,1.7619047619047619,1.0,1.0,1.0,1.0,1.0,2.333333333333333,1.0,2.9047619047619047,1.0,1.0,1.0
1069,3.4516129032258065,1.0,1.7741935483870968,1.0,1.0,1.3870967741935485,1.0,1.0,1.3870967741935485,1.0,1.0,1.0
1070,1.0,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,1.0,2.333333333333333,1.0,1.0,1.0
1071,2.4246575342465753,1.0,1.7671232876712328,1.0,1.0,1.0547945205479452,1.6575342465753424,1.2191780821917808,1.8767123287671232,1.0,1.0,1.0
1073,1.8571428571428572,1.0,2.142857142857143,1.0,1.2857142857142856,1.0,1.8571428571428572,1.2857142857142856,1.5714285714285714,1.0,1.0,1.0
1074,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1075,1.6233766233766236,1.0,1.103896103896104,1.0,2.038961038961039,1.3636363636363638,1.7792207792207795,1.2077922077922079,1.883116883116883,1.0,1.0,1.0
1076,1.0,1.0,1.0,1.0,3.6666666666666665,1.0,2.333333333333333,1.0,1.0,1.0,1.0,1.0
1077,3.0952380952380953,1.2424242424242422,1.7619047619047619,1.0,1.0952380952380951,1.0,1.1904761904761905,1.0,1.6666666666666665,1.0,1.226190476190476,1.0
1078,2.333333333333333,1.0,1.6666666666666665,1.0,1.2666666666666666,1.1333333333333333,1.5333333333333332,1.1333333333333333,1.9333333333333333,1.0,1.0,1.0
1079,1.8633093525179856,1.0,1.4316546762589928,1.0,1.316546762589928,1.316546762589928,1.8633093525179856,1.2302158273381294,1.9784172661870505,1.0,1.0,1.0
1080,1.7999999999999998,1.0,1.0,1.0,1.4,1.0,1.4,1.7999999999999998,2.5999999999999996,1.0,1.0,1.0
1082,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1083,2.849056603773585,1.0,1.9056603773584906,1.0,1.0,1.2641509433962264,1.0754716981132075,1.0377358490566038,1.867924528301887,1.0,1.0,1.0
1084,2.0612244897959187,1.0,1.653061224489796,1.0,1.0,1.163265306122449,1.816326530612245,1.3265306122448979,1.979591836734694,1.0,1.0,1.0
1085,2.8909090909090907,1.0,1.5818181818181818,1.0,1.0,1.1454545454545455,1.690909090909091,1.0,1.690909090909091,1.0,1.0,1.0
1086,2.5384615384615383,1.0,1.1538461538461537,1.0,1.3076923076923077,1.1538461538461537,1.4615384615384617,1.3076923076923077,2.0769230769230766,1.0,1.0,1.0
1087,2.547445255474453,1.0,1.145985401459854,1.0,1.145985401459854,1.583941605839416,1.7883211678832116,1.4671532846715327,1.2919708029197081,1.0,1.0693430656934306,1.0
1088,2.0666666666666664,1.0,2.0,1.0,1.0,1.4666666666666668,1.4666666666666668,1.3333333333333333,1.6666666666666665,1.0,1.0,1.0
1089,2.3944954128440363,1.0,1.3302752293577982,1.0,1.073394495412844,1.18348623853211,1.9174311926605505,1.7706422018348622,1.3302752293577982,1.0,1.0,1.0
1090,2.2,1.0,1.4,1.0,1.1,1.6,1.8,1.4,1.5,1.0,1.0,1.0
1091,2.0215827338129495,1.0,1.2302158273381294,1.0,1.4388489208633093,1.3237410071942446,1.4820143884892085,1.0,2.503597122302158,1.0,1.0,1.0
1092,1.0,1.0,1.1666666666666667,1.0,2.0,2.166666666666667,1.8333333333333335,1.5,1.3333333333333333,1.0,1.0,1.0
1093,1.8795811518324608,1.0,1.7329842931937174,1.0,1.2513089005235603,1.418848167539267,1.900523560209424,1.2931937172774868,1.5235602094240837,1.0,1.0,1.0
1094,2.3793103448275863,1.0,1.367816091954023,1.0,1.4137931034482758,1.482758620689655,1.735632183908046,1.1149425287356323,1.5057471264367814,1.0,1.0,1.0
1096,1.8484848484848486,1.0,1.606060606060606,1.0,1.8484848484848486,1.2424242424242424,1.8484848484848486,1.121212121212121,1.4848484848484849,1.0,1.0,1.0
1097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
1098,2.6799999999999997,1.0,1.8,1.0,1.16,1.16,1.56,1.4,1.24,1.0,1.0,1.0
1099,1.6666666666666667,1.0,1.1111111111111112,1.0,1.4444444444444446,1.0,1.888888888888889,1.4444444444444446,2.4444444444444446,1.0,1.0,1.0
1101,1.96,1.0,2.92,1.0,1.0,1.0,2.12,1.0,1.0,1.0,1.0,1.0
1102,1.5294117647058825,1.0,1.5882352941176472,1.0,2.4705882352941178,1.1764705882352942,1.0588235294117647,1.0,2.1764705882352944,1.0,1.0,1.0
1103,3.0377358490566038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9622641509433962,1.0,1.0,1.0
